,Incr_rate,HousePriceIndex,FutureGrowth,FutureValue,Appreciation
6400,432.5,0.042,1.042,287813.31615681975,53513.316156819754
6401,146.40776699029126,0.039,1.039,307304.80827753054,53504.80827753054
6402,121.6593886462882,0.039,1.039,307304.80827753054,53504.80827753054
6403,108.49598163030998,0.053,1.053,235102.74513304947,53502.745133049466
6404,202.0408163265306,0.047,1.047,260689.27212580136,53489.27212580136
6405,162.9015544041451,0.039,1.039,307183.72679278767,53483.72679278767
6406,100.87094220110848,0.039,1.039,307183.72679278767,53483.72679278767
6407,135.98790322580646,0.042,1.042,287567.6368429855,53467.63684298552
6408,163.21709786276713,0.042,1.042,287444.7971860684,53444.797186068376
6409,152.97297297297297,0.042,1.042,287444.7971860684,53444.797186068376
6410,139.469320066335,0.065,1.065,197840.5141972162,53440.514197216195
6411,137.26591760299624,0.039,1.039,306820.4823385589,53420.48233855888
6412,107.70491803278688,0.039,1.039,306820.4823385589,53420.48233855888
6413,81.0,0.039,1.039,306820.4823385589,53420.48233855888
6414,208.44327176781002,0.042,1.042,287199.11787223414,53399.11787223414
6415,96.76498572787821,0.047,1.047,260186.01098270135,53386.01098270135
6416,199.64497041420117,0.039,1.039,306578.319369073,53378.319369073026
6417,195.1048951048951,0.039,1.039,306578.319369073,53378.319369073026
6418,134.1818181818182,0.05,1.05,246577.59787500006,53377.597875000065
6419,164.66591166477914,0.042,1.042,287076.278215317,53376.278215317
6420,130.51001821493625,0.039,1.039,306457.2378843301,53357.2378843301
6421,91.01886792452831,0.039,1.039,306457.2378843301,53357.2378843301
6422,77.72325809617271,0.053,1.053,234455.43581274923,53355.43581274923
6423,124.68916518650089,0.039,1.039,306336.1563995872,53336.15639958723
6424,98.55442176870748,0.042,1.042,286830.59890148276,53330.598901482765
6425,34.27299703264095,0.053,1.053,234325.97394868918,53325.97394868918
6426,124.15795586527294,0.05,1.05,246322.34156250008,53322.34156250008
6427,71.37883008356546,0.04,1.04,299418.27928064007,53318.27928064007
6428,145.53398058252426,0.039,1.039,306215.0749148443,53315.0749148443
6429,100.29097963142578,0.047,1.047,259808.56512537634,53308.565125376335
6430,178.18831942789035,0.042,1.042,286707.7592445656,53307.75924456562
6431,37.253414264036415,0.053,1.053,234196.51208462912,53296.512084629125
6432,137.593984962406,0.039,1.039,306093.9934301014,53293.99343010137
6433,74.61928934010153,0.047,1.047,259682.74983960134,53282.74983960134
6434,141.1259541984733,0.039,1.039,305972.91194535844,53272.91194535844
6435,60.9973285841496,0.053,1.053,234067.05022056907,53267.05022056907
6436,57.628596338273766,0.053,1.053,234067.05022056907,53267.05022056907
6437,115.34526854219949,0.039,1.039,305851.8304606155,53251.830460615514
6438,110.5,0.039,1.039,305851.8304606155,53251.830460615514
6439,128.58837485172006,0.05,1.05,245939.45709375007,53239.45709375007
6440,153.09446254071662,0.042,1.042,286339.2402738143,53239.2402738143
6441,252.47863247863248,0.047,1.047,259431.11926805135,53231.11926805135
6442,52.69207501512402,0.039,1.039,305609.66749112966,53209.66749112966
6443,57.3170731707317,0.053,1.053,233808.126492449,53208.126492448995
6444,23.783413296778615,0.053,1.053,233808.126492449,53208.126492448995
6445,82.95365278868813,0.042,1.042,286093.56095998,53193.56095998001
6446,116.75257731958763,0.039,1.039,305488.5860063868,53188.58600638679
6447,143.49881796690306,0.047,1.047,259179.48869650133,53179.48869650133
6448,63.20072332730561,0.053,1.053,233678.66462838894,53178.66462838894
6449,85.85114222549743,0.039,1.039,305367.50452164386,53167.50452164386
6450,63.85104450499546,0.053,1.053,233549.2027643289,53149.20276432889
6451,180.36144578313252,0.042,1.042,285847.8816461458,53147.881646145775
6452,162.93785310734464,0.042,1.042,285847.8816461458,53147.881646145775
6453,113.68227731864096,0.042,1.042,285847.8816461458,53147.881646145775
6454,93.46076458752515,0.05,1.05,245428.94446875007,53128.944468750065
6455,158.33333333333331,0.042,1.042,285602.20233231154,53102.20233231154
6456,145.25316455696202,0.042,1.042,285602.20233231154,53102.20233231154
6457,113.30275229357798,0.042,1.042,285602.20233231154,53102.20233231154
6458,107.92733278282411,0.039,1.039,304883.17858267215,53083.178582672146
6459,69.40035273368606,0.05,1.05,245173.68815625008,53073.68815625008
6460,48.72006606110653,0.053,1.053,233160.81717214873,53060.81717214873
6461,212.7853881278539,0.047,1.047,258550.41226762635,53050.41226762635
6462,122.64355362946912,0.047,1.047,258550.41226762635,53050.41226762635
6463,71.58176943699732,0.05,1.05,245046.06000000006,53046.060000000056
6464,43.44344344344344,0.065,1.065,196333.418867459,53033.418867459
6465,47.299509001636665,0.053,1.053,233031.35530808868,53031.35530808868
6466,37.19512195121951,0.053,1.053,233031.35530808868,53031.35530808868
6467,107.50825082508251,0.039,1.039,304519.9341284434,53019.93412844342
6468,174.63524130190797,0.04,1.04,297714.9652172801,53014.965217280085
6469,33.45759552656104,0.065,1.065,196196.41020111743,52996.410201117425
6470,94.05405405405406,0.039,1.039,304277.77115895756,52977.77115895756
6471,61.54537286612758,0.053,1.053,232772.4315799686,52972.4315799686
6472,55.67099567099567,0.053,1.053,232772.4315799686,52972.4315799686
6473,52.263701350278005,0.05,1.05,244663.17553125008,52963.175531250075
6474,152.74261603375527,0.053,1.053,232642.96971590855,52942.96971590855
6475,96.6327329678935,0.039,1.039,304035.6081894717,52935.608189471706
6476,142.03069657615112,0.047,1.047,257921.33583875134,52921.33583875134
6477,80.93556928508386,0.047,1.047,257921.33583875134,52921.33583875134
6478,73.87616624257845,0.047,1.047,257921.33583875134,52921.33583875134
6479,102.97984224364592,0.042,1.042,284496.6454200574,52896.64542005741
6480,219.65678627145087,0.047,1.047,257795.52055297635,52895.52055297635
6481,103.47567030784508,0.047,1.047,257795.52055297635,52895.52055297635
6482,163.2738719832109,0.039,1.039,303793.4452199859,52893.44521998591
6483,94.47453954496208,0.053,1.053,232384.04598778844,52884.04598778844
6484,104.26894343649946,0.05,1.05,244280.29106250007,52880.291062500066
6485,92.16867469879519,0.05,1.05,244280.29106250007,52880.291062500066
6486,155.68039950062422,0.047,1.047,257669.70526720132,52869.70526720132
6487,151.90651906519065,0.047,1.047,257669.70526720132,52869.70526720132
6488,125.79933847850056,0.047,1.047,257669.70526720132,52869.70526720132
6489,34.48275862068966,0.053,1.053,232254.5841237284,52854.58412372839
6490,137.85578747628085,0.039,1.039,303551.28225050005,52851.28225050005
6491,175.1486325802616,0.042,1.042,284250.9661062232,52850.966106223175
6492,149.62243797195254,0.042,1.042,284250.9661062232,52850.966106223175
6493,126.18784530386739,0.047,1.047,257543.88998142633,52843.88998142633
6494,86.26023657870792,0.047,1.047,257543.88998142633,52843.88998142633
6495,73.12874251497006,0.042,1.042,284128.12644930603,52828.12644930603
6496,109.63114754098359,0.047,1.047,257418.07469565133,52818.07469565133
6497,115.57659208261617,0.039,1.039,303309.1192810142,52809.119281014195
6498,183.68098159509202,0.042,1.042,284005.28679238894,52805.28679238894
6499,157.74804905239688,0.042,1.042,284005.28679238894,52805.28679238894
6500,53.293413173652695,0.053,1.053,231995.66039560828,52795.66039560828
6501,122.57777777777778,0.039,1.039,303188.03779627127,52788.03779627127
6502,154.51541850220266,0.042,1.042,283882.4471354718,52782.4471354718
6503,148.49462365591398,0.042,1.042,283882.4471354718,52782.4471354718
6504,33.25892857142857,0.053,1.053,231866.19853154823,52766.19853154823
6505,164.76190476190476,0.039,1.039,302945.87482678547,52745.87482678547
6506,53.26331582895724,0.047,1.047,257040.62883832635,52740.628838326345
6507,51.438240270727576,0.053,1.053,231736.7366674882,52736.73666748821
6508,40.062597809076685,0.053,1.053,231736.7366674882,52736.73666748821
6509,111.46828844483059,0.04,1.04,296133.31644416007,52733.31644416007
6510,118.16239316239316,0.047,1.047,256914.81355255132,52714.81355255132
6511,63.09904153354633,0.047,1.047,256914.81355255132,52714.81355255132
6512,93.6241610738255,0.042,1.042,283513.9281647204,52713.92816472042
6513,150.73710073710075,0.047,1.047,256788.99826677633,52688.998266776325
6514,142.97619047619048,0.047,1.047,256788.99826677633,52688.998266776325
6515,108.41530054644808,0.05,1.05,243386.89396875005,52686.89396875005
6516,126.3586956521739,0.039,1.039,302582.6303725567,52682.63037255668
6517,196.94323144104803,0.047,1.047,256663.18298100133,52663.18298100133
6518,126.91879866518354,0.047,1.047,256663.18298100133,52663.18298100133
6519,95.77735124760078,0.047,1.047,256663.18298100133,52663.18298100133
6520,174.5054945054945,0.039,1.039,302461.54888781375,52661.548887813755
6521,23.07162534435262,0.053,1.053,231348.35107530805,52648.35107530805
6522,276.1609907120743,0.04,1.04,295646.6552832001,52646.65528320009
6523,144.43266171792152,0.042,1.042,283145.4091939691,52645.4091939691
6524,113.50785340314135,0.047,1.047,256537.36769522633,52637.367695226334
6525,105.54435483870968,0.047,1.047,256537.36769522633,52637.367695226334
6526,128.38874680306904,0.053,1.053,231218.889211248,52618.889211247995
6527,223.45505617977528,0.042,1.042,282899.7298801348,52599.72988013481
6528,122.08293153326903,0.042,1.042,282899.7298801348,52599.72988013481
6529,131.23262279888786,0.039,1.039,302098.304433585,52598.30443358503
6530,112.24732461355529,0.053,1.053,231089.42734718794,52589.42734718794
6531,93.60086767895879,0.053,1.053,231089.42734718794,52589.42734718794
6532,85.55093555093555,0.053,1.053,231089.42734718794,52589.42734718794
6533,64.0625,0.053,1.053,231089.42734718794,52589.42734718794
6534,49.497487437185924,0.053,1.053,231089.42734718794,52589.42734718794
6535,79.62962962962963,0.047,1.047,256285.7371236763,52585.737123676314
6536,129.22794117647058,0.039,1.039,301977.2229488421,52577.2229488421
6537,35.665399239543724,0.053,1.053,230959.9654831279,52559.96548312789
6538,101.13636363636364,0.042,1.042,282654.0505663006,52554.050566300575
6539,148.20717131474103,0.039,1.039,301735.05997935624,52535.05997935624
6540,46.267432321575065,0.053,1.053,230830.50361906784,52530.50361906784
6541,190.2994011976048,0.04,1.04,294916.66354176006,52516.66354176006
6542,187.7346683354193,0.042,1.042,282408.37125246634,52508.37125246634
6543,93.84485666104553,0.042,1.042,282408.37125246634,52508.37125246634
6544,72.50726040658277,0.053,1.053,230701.0417550078,52501.04175500781
6545,118.99736147757255,0.039,1.039,301492.8970098704,52492.89700987039
6546,149.78260869565216,0.042,1.042,282285.5315955492,52485.5315955492
6547,105.97771023302937,0.047,1.047,255782.47598057633,52482.47598057633
6548,247.14086471408646,0.039,1.039,301371.8155251275,52471.81552512752
6549,138.86756238003838,0.039,1.039,301371.8155251275,52471.81552512752
6550,115.68457538994801,0.039,1.039,301371.8155251275,52471.81552512752
6551,115.47842401500938,0.042,1.042,282162.6919386321,52462.69193863211
6552,105.82437275985663,0.042,1.042,282162.6919386321,52462.69193863211
6553,99.39236111111111,0.042,1.042,282162.6919386321,52462.69193863211
6554,95.32312925170068,0.042,1.042,282162.6919386321,52462.69193863211
6555,168.97297297297297,0.039,1.039,301250.7340403846,52450.73404038459
6556,147.0705064548163,0.039,1.039,301250.7340403846,52450.73404038459
6557,144.40078585461688,0.039,1.039,301250.7340403846,52450.73404038459
6558,77.20797720797721,0.039,1.039,301250.7340403846,52450.73404038459
6559,57.66164747564216,0.053,1.053,230442.1180268877,52442.11802688771
6560,95.26748971193416,0.05,1.05,242238.24056250005,52438.240562500054
6561,100.0804505229284,0.039,1.039,301129.65255564166,52429.65255564166
6562,180.21978021978023,0.042,1.042,281917.0126247978,52417.01262479782
6563,89.91596638655463,0.039,1.039,301008.57107089873,52408.57107089873
6564,84.28465530022238,0.039,1.039,301008.57107089873,52408.57107089873
6565,124.0234375,0.042,1.042,281794.17296788073,52394.17296788073
6566,177.0345596432553,0.039,1.039,300887.4895861558,52387.4895861558
6567,133.55263157894737,0.039,1.039,300887.4895861558,52387.4895861558
6568,151.12994350282486,0.053,1.053,230183.1942987676,52383.1942987676
6569,201.4308426073132,0.05,1.05,241982.98425000007,52382.98425000007
6570,163.2606199770379,0.042,1.042,281671.3333109636,52371.333310963586
6571,122.40300375469337,0.053,1.053,230053.73243470755,52353.73243470755
6572,93.6007640878701,0.047,1.047,255027.58426592633,52327.58426592633
6573,143.5721295387635,0.039,1.039,300524.2451319271,52324.24513192708
6574,111.32879045996593,0.039,1.039,300403.16364718415,52303.16364718415
6575,122.88228822882287,0.047,1.047,254901.76898015133,52301.76898015133
6576,117.47747747747748,0.04,1.04,293700.01063936006,52300.01063936006
6577,44.54397394136807,0.053,1.053,229794.80870658744,52294.80870658744
6578,144.3349753694581,0.039,1.039,300282.0821624412,52282.08216244122
6579,83.16100443131462,0.039,1.039,300282.0821624412,52282.08216244122
6580,147.19222462203024,0.042,1.042,281179.9746832951,52279.97468329512
6581,65.09598603839441,0.05,1.05,241472.47162500006,52272.471625000064
6582,102.65721877767938,0.042,1.042,281057.135026378,52257.135026377975
6583,69.23076923076923,0.042,1.042,281057.135026378,52257.135026377975
6584,189.14285714285714,0.047,1.047,254650.1384086013,52250.13840860131
6585,132.37657864523536,0.047,1.047,254650.1384086013,52250.13840860131
6586,92.0303605313093,0.047,1.047,254650.1384086013,52250.13840860131
6587,215.26717557251908,0.039,1.039,300039.91919295536,52239.91919295536
6588,68.9161554192229,0.039,1.039,300039.91919295536,52239.91919295536
6589,43.21486268174475,0.053,1.053,229535.88497846737,52235.884978467366
6590,97.34265734265735,0.065,1.065,193319.22820794463,52219.22820794463
6591,110.29668411867364,0.04,1.04,293213.3494784001,52213.34947840008
6592,106.32653061224491,0.047,1.047,254398.50783705132,52198.50783705132
6593,238.25136612021856,0.039,1.039,299797.7562234695,52197.75622346951
6594,51.848874598070736,0.05,1.05,241089.58715625005,52189.587156250054
6595,197.2058823529412,0.047,1.047,254272.69255127633,52172.69255127633
6596,88.70214752567693,0.047,1.047,254272.69255127633,52172.69255127633
6597,61.092150170648466,0.05,1.05,240961.95900000006,52161.95900000006
6598,32.28699551569507,0.053,1.053,229147.4993862872,52147.49938628721
6599,100.59582919563059,0.047,1.047,254146.8772655013,52146.8772655013
6600,80.19625334522748,0.047,1.047,254146.8772655013,52146.8772655013
6601,88.49085365853658,0.039,1.039,299434.5117692408,52134.51176924078
6602,74.7703180212014,0.039,1.039,299434.5117692408,52134.51176924078
6603,108.57438016528927,0.047,1.047,254021.0619797263,52121.061979726306
6604,71.97614991482112,0.047,1.047,254021.0619797263,52121.061979726306
6605,104.29722470904208,0.042,1.042,280320.0970848752,52120.09708487522
6606,137.25286160249738,0.042,1.042,280074.417771041,52074.417771040986
6607,103.57142857142858,0.042,1.042,280074.417771041,52074.417771040986
6608,71.65957446808511,0.047,1.047,253769.43140817632,52069.431408176315
6609,70.45624532535527,0.042,1.042,279951.57811412384,52051.57811412384
6610,133.87470997679813,0.047,1.047,253643.61612240132,52043.61612240132
6611,62.31617647058824,0.053,1.053,228629.65193004702,52029.651930047025
6612,126.21648460774577,0.042,1.042,279828.73845720675,52028.73845720675
6613,118.69918699186992,0.05,1.05,240323.81821875006,52023.818218750064
6614,110.8622620380739,0.05,1.05,240323.81821875006,52023.818218750064
6615,123.14507198228128,0.047,1.047,253517.80083662632,52017.800836626324
6616,200.48721071863582,0.039,1.039,298708.02286078327,52008.02286078327
6617,155.1189245087901,0.039,1.039,298708.02286078327,52008.02286078327
6618,128.84972170686459,0.039,1.039,298708.02286078327,52008.02286078327
6619,99.11218724778047,0.039,1.039,298708.02286078327,52008.02286078327
6620,86.18867924528301,0.039,1.039,298708.02286078327,52008.02286078327
6621,111.37724550898203,0.053,1.053,228500.19006598697,52000.19006598697
6622,97.42729306487695,0.053,1.053,228500.19006598697,52000.19006598697
6623,59.29602888086642,0.053,1.053,228500.19006598697,52000.19006598697
6624,128.60385925085131,0.047,1.047,253391.9855508513,51991.9855508513
6625,103.0241935483871,0.047,1.047,253391.9855508513,51991.9855508513
6626,30.957683741648108,0.053,1.053,228370.72820192692,51970.72820192692
6627,94.68085106382979,0.047,1.047,253266.1702650763,51966.1702650763
6628,126.1467889908257,0.039,1.039,298465.8598912974,51965.85989129741
6629,60.64073226544623,0.065,1.065,192360.1675435537,51960.16754355369
6630,127.19072164948453,0.053,1.053,228241.26633786687,51941.266337866866
6631,185.3900709219858,0.047,1.047,253140.3549793013,51940.35497930131
6632,181.79271708683473,0.047,1.047,253140.3549793013,51940.35497930131
6633,294.79166666666663,0.042,1.042,279337.37982953823,51937.37982953823
6634,88.29536527886881,0.04,1.04,291631.70070528006,51931.70070528006
6635,177.67756482525365,0.039,1.039,298223.69692181156,51923.696921811556
6636,102.38290879211176,0.039,1.039,298223.69692181156,51923.696921811556
6637,375.5230125523012,0.042,1.042,279214.54017262114,51914.54017262114
6638,171.39001349527666,0.047,1.047,253014.5396935263,51914.53969352631
6639,99.50396825396825,0.047,1.047,253014.5396935263,51914.53969352631
6640,223.52168199737184,0.039,1.039,298102.6154370686,51902.61543706863
6641,254.4973544973545,0.047,1.047,252888.72440775132,51888.72440775132
6642,129.19042189281643,0.047,1.047,252888.72440775132,51888.72440775132
6643,96.25199362041468,0.039,1.039,297981.53395232576,51881.53395232576
6644,97.98711755233495,0.039,1.039,297739.3709828399,51839.3709828399
6645,79.4890510948905,0.039,1.039,297739.3709828399,51839.3709828399
6646,138.19691577698697,0.047,1.047,252637.0938362013,51837.0938362013
6647,63.47583643122676,0.053,1.053,227723.41888162665,51823.418881626654
6648,169.75806451612902,0.047,1.047,252511.2785504263,51811.2785504263
6649,121.27894156560089,0.047,1.047,252511.2785504263,51811.2785504263
6650,78.87700534759358,0.047,1.047,252511.2785504263,51811.2785504263
6651,111.56716417910448,0.042,1.042,278600.34188803553,51800.34188803553
6652,129.62616822429908,0.039,1.039,297497.20801335404,51797.208013354044
6653,95.0,0.039,1.039,297497.20801335404,51797.208013354044
6654,201.06241699867198,0.042,1.042,278477.5022311184,51777.502231118386
6655,23.03921568627451,0.053,1.053,227464.49515350658,51764.49515350658
6656,137.55924170616115,0.047,1.047,252259.6479788763,51759.64797887631
6657,192.38709677419354,0.042,1.042,278354.66257420124,51754.66257420124
6658,154.89313835770528,0.042,1.042,278354.66257420124,51754.66257420124
6659,310.3678929765886,0.039,1.039,297133.9635591253,51733.96355912532
6660,88.34586466165413,0.047,1.047,252133.8326931013,51733.832693101314
6661,58.462532299741596,0.039,1.039,297012.8820743824,51712.88207438239
6662,177.11138310893512,0.042,1.042,278108.983260367,51708.98326036701
6663,87.37137511693172,0.047,1.047,252008.01740732632,51708.01740732632
6664,127.03703703703704,0.039,1.039,296891.80058963946,51691.80058963946
6665,117.37588652482269,0.039,1.039,296891.80058963946,51691.80058963946
6666,104.7034764826176,0.047,1.047,251882.2021215513,51682.202121551294
6667,79.06976744186046,0.047,1.047,251882.2021215513,51682.202121551294
6668,69.80491942324004,0.047,1.047,251882.2021215513,51682.202121551294
6669,62.557924003707136,0.053,1.053,227076.10956132642,51676.10956132642
6670,60.03649635036496,0.053,1.053,227076.10956132642,51676.10956132642
6671,195.90570719602977,0.04,1.04,290171.71722240007,51671.71722240007
6672,174.13793103448276,0.04,1.04,290171.71722240007,51671.71722240007
6673,182.69896193771626,0.039,1.039,296770.71910489653,51670.71910489653
6674,137.35571878279117,0.042,1.042,277863.3039465328,51663.303946532775
6675,119.16757940854326,0.047,1.047,251756.3868357763,51656.3868357763
6676,179.48084054388133,0.042,1.042,277740.46428961563,51640.46428961563
6677,172.40963855421688,0.042,1.042,277740.46428961563,51640.46428961563
6678,161.9930475086906,0.042,1.042,277740.46428961563,51640.46428961563
6679,49.93368700265252,0.042,1.042,277740.46428961563,51640.46428961563
6680,133.91739674593242,0.05,1.05,238537.02403125007,51637.02403125007
6681,190.27576197387518,0.047,1.047,251630.5715500013,51630.5715500013
6682,79.37219730941703,0.047,1.047,251630.5715500013,51630.5715500013
6683,185.80750407830342,0.053,1.053,226817.1858332063,51617.18583320631
6684,50.64488392089424,0.053,1.053,226817.1858332063,51617.18583320631
6685,186.98710433763188,0.039,1.039,296407.47465066775,51607.47465066775
6686,182.67898383371826,0.039,1.039,296407.47465066775,51607.47465066775
6687,141.42011834319527,0.039,1.039,296407.47465066775,51607.47465066775
6688,39.189189189189186,0.053,1.053,226687.72396914626,51587.72396914626
6689,120.04405286343611,0.047,1.047,251378.9409784513,51578.94097845131
6690,276.96160267111856,0.042,1.042,277371.94531886425,51571.94531886425
6691,188.74680306905373,0.042,1.042,277371.94531886425,51571.94531886425
6692,122.46305418719213,0.042,1.042,277371.94531886425,51571.94531886425
6693,126.39068564036222,0.053,1.053,226558.26210508624,51558.262105086236
6694,100.4581901489118,0.053,1.053,226558.26210508624,51558.262105086236
6695,68.91891891891892,0.053,1.053,226558.26210508624,51558.262105086236
6696,123.35329341317365,0.05,1.05,238026.51140625007,51526.511406250065
6697,118.384074941452,0.05,1.05,238026.51140625007,51526.511406250065
6698,133.67875647668396,0.042,1.042,277003.42634811293,51503.42634811293
6699,116.1430119176598,0.047,1.047,251001.4951211263,51501.495121126296
6700,99.3006993006993,0.047,1.047,251001.4951211263,51501.495121126296
6701,147.59206798866856,0.053,1.053,226299.33837696613,51499.33837696613
6702,117.95511221945137,0.053,1.053,226299.33837696613,51499.33837696613
6703,126.95167286245352,0.039,1.039,295680.98574221024,51480.985742210236
6704,140.81196581196582,0.042,1.042,276880.5866911958,51480.586691195786
6705,141.6969696969697,0.047,1.047,250875.6798353513,51475.6798353513
6706,89.18406072106262,0.047,1.047,250875.6798353513,51475.6798353513
6707,80.66184074457084,0.053,1.053,226169.87651290608,51469.87651290608
6708,115.8267020335986,0.039,1.039,295559.9042574673,51459.90425746731
6709,59.440000000000005,0.047,1.047,250749.8645495763,51449.864549576305
6710,129.59309494451296,0.05,1.05,237643.62693750006,51443.626937500056
6711,78.16326530612245,0.053,1.053,226040.41464884602,51440.414648846025
6712,139.92133726647,0.039,1.039,295438.82277272444,51438.82277272444
6713,145.85152838427948,0.042,1.042,276634.90737736155,51434.90737736155
6714,269.0163934426229,0.042,1.042,276512.0677204444,51412.06772044441
6715,177.29805013927577,0.047,1.047,250498.23397802628,51398.233978026285
6716,144.29447852760737,0.047,1.047,250498.23397802628,51398.233978026285
6717,124.70046082949308,0.039,1.039,295196.6598032386,51396.65980323858
6718,93.64575059571088,0.039,1.039,295196.6598032386,51396.65980323858
6719,104.27493713327745,0.039,1.039,295075.57831849565,51375.57831849565
6720,73.57549857549857,0.039,1.039,295075.57831849565,51375.57831849565
6721,105.2007299270073,0.042,1.042,276266.3884066102,51366.388406610175
6722,104.73568281938326,0.05,1.05,237260.74246875008,51360.742468750075
6723,144.0881763527054,0.039,1.039,294954.4968337527,51354.496833752724
6724,98.53300733496333,0.039,1.039,294954.4968337527,51354.496833752724
6725,67.8951098511694,0.04,1.04,288225.0725785601,51325.072578560095
6726,40.7108239095315,0.053,1.053,225522.56719260584,51322.56719260584
6727,246.22496147919878,0.042,1.042,276020.70909277594,51320.70909277594
6728,113.5931558935361,0.042,1.042,276020.70909277594,51320.70909277594
6729,175.92867756315007,0.05,1.05,237005.48615625006,51305.48615625006
6730,110.49671977507029,0.042,1.042,275897.8694358588,51297.869435858796
6731,111.38297872340426,0.047,1.047,249994.9728349263,51294.9728349263
6732,29.154302670623146,0.053,1.053,225393.1053285458,51293.10532854579
6733,104.63065049614113,0.05,1.05,236877.85800000007,51277.858000000066
6734,64.58944281524927,0.042,1.042,275775.02977894165,51275.02977894165
6735,76.6497461928934,0.053,1.053,225263.64346448574,51263.643464485736
6736,38.20492454328833,0.053,1.053,225263.64346448574,51263.643464485736
6737,34.05238828967643,0.053,1.053,225263.64346448574,51263.643464485736
6738,32.01820940819423,0.053,1.053,225263.64346448574,51263.643464485736
6739,100.11507479861909,0.053,1.053,225134.18160042568,51234.18160042568
6740,62.980318650421744,0.053,1.053,225134.18160042568,51234.18160042568
6741,40.468497576736674,0.053,1.053,225134.18160042568,51234.18160042568
6742,43.12306101344364,0.065,1.065,189619.99421672244,51219.994216722436
6743,123.4590616375345,0.039,1.039,294106.9264405523,51206.926440552284
6744,101.40961857379769,0.039,1.039,294106.9264405523,51206.926440552284
6745,93.70015948963317,0.039,1.039,294106.9264405523,51206.926440552284
6746,44.472152950955945,0.053,1.053,225004.71973636563,51204.71973636563
6747,103.87323943661973,0.053,1.053,224875.25787230558,51175.25787230558
6748,199.26017262638717,0.039,1.039,293864.7634710665,51164.763471066486
6749,195.93147751605994,0.065,1.065,189345.97688403932,51145.97688403932
6750,166.71469740634006,0.05,1.05,236239.71721875007,51139.71721875007
6751,112.02749140893471,0.05,1.05,236239.71721875007,51139.71721875007
6752,205.0408719346049,0.042,1.042,275037.99183743895,51137.99183743895
6753,131.301652892562,0.042,1.042,275037.99183743895,51137.99183743895
6754,109.44808231992515,0.042,1.042,275037.99183743895,51137.99183743895
6755,67.30954676952749,0.053,1.053,224616.33414418547,51116.33414418547
6756,94.86062717770035,0.042,1.042,274792.31252360466,51092.31252360466
6757,64.91666666666667,0.047,1.047,248988.45054872628,51088.45054872628
6758,143.76257545271628,0.039,1.039,293380.4375320948,51080.43753209477
6759,93.22169059011163,0.039,1.039,293380.4375320948,51080.43753209477
6760,135.47619047619048,0.047,1.047,248862.63526295128,51062.635262951284
6761,148.6370157819225,0.053,1.053,224357.4104160654,51057.410416065395
6762,84.8,0.05,1.05,235856.83275000006,51056.83275000006
6763,190.9855769230769,0.039,1.039,293138.2745626089,51038.274562608916
6764,94.14595028067362,0.039,1.039,293138.2745626089,51038.274562608916
6765,132.86219081272083,0.047,1.047,248736.8199771763,51036.81997717629
6766,109.65005302226936,0.047,1.047,248736.8199771763,51036.81997717629
6767,98.16933638443935,0.053,1.053,224227.94855200534,51027.94855200534
6768,280.5792163543441,0.042,1.042,274423.79355285334,51023.79355285334
6769,61.067051189617885,0.042,1.042,274423.79355285334,51023.79355285334
6770,133.26904532304724,0.039,1.039,292896.1115931231,50996.11159312312
6771,165.45698924731184,0.047,1.047,248485.1894056263,50985.1894056263
6772,74.93356953055802,0.047,1.047,248485.1894056263,50985.1894056263
6773,213.48314606741573,0.042,1.042,274178.11423901905,50978.11423901905
6774,145.27472527472526,0.042,1.042,274178.11423901905,50978.11423901905
6775,85.14548238897397,0.039,1.039,292775.0301083802,50975.03010838019
6776,105.22803114571747,0.05,1.05,235473.94828125008,50973.94828125008
6777,107.53488372093022,0.042,1.042,274055.27458210196,50955.27458210196
6778,103.93053016453382,0.042,1.042,274055.27458210196,50955.27458210196
6779,70.8498023715415,0.053,1.053,223839.56295982518,50939.56295982518
6780,45.53872053872054,0.053,1.053,223839.56295982518,50939.56295982518
6781,140.91503267973857,0.05,1.05,235218.69196875006,50918.69196875006
6782,110.14823261117445,0.05,1.05,235218.69196875006,50918.69196875006
6783,143.03797468354432,0.053,1.053,223710.10109576513,50910.10109576513
6784,65.83493282149712,0.053,1.053,223710.10109576513,50910.10109576513
6785,59.70425138632163,0.053,1.053,223710.10109576513,50910.10109576513
6786,45.33221194280908,0.053,1.053,223710.10109576513,50910.10109576513
6787,122.85251215559157,0.065,1.065,188386.91621964838,50886.91621964838
6788,148.3835005574136,0.042,1.042,273686.7556113506,50886.755611350585
6789,131.33802816901408,0.047,1.047,247981.9282625263,50881.928262526286
6790,163.2387706855792,0.042,1.042,273563.91595443344,50863.91595443344
6791,154.22374429223743,0.042,1.042,273563.91595443344,50863.91595443344
6792,110.02132196162047,0.047,1.047,247856.1129767513,50856.11297675129
6793,153.62776025236593,0.039,1.039,292048.5411999227,50848.54119992268
6794,173.86231038506418,0.04,1.04,285548.4361932801,50848.4361932801
6795,63.94671107410491,0.047,1.047,247730.2976909763,50830.297690976295
6796,103.63175675675676,0.039,1.039,291927.45971517975,50827.45971517975
6797,82.23733938019653,0.039,1.039,291927.45971517975,50827.45971517975
6798,89.3523600439078,0.053,1.053,223321.715503585,50821.715503585
6799,82.34672304439746,0.053,1.053,223321.715503585,50821.715503585
